Mechanical Engineering,MEL212,Fluid Mechanics,4,3-0-1,None,NA,Introduction: Basic ideas of continuum; fluid properties including viscosity; surface tension and vapour pressure; Fluid Statics: Hydrostatic pressure distribution; Manometry; Forces on submerged bodies; Buoyancy and Floatation; Stability of floating bodies; Pressure distribution in rigid body motion; Fluid Kinematics: Lagrangian and Eulerian descriptions; Deformation of fluid element; Strain rates; Vorticity; Flow description using pathline; streamline and streak line; Conservation laws: Reynolds Transport Theorem; Integral form of conservation laws – mass; linear momentum; angular momentum and energy; Differential form of conservation laws; Elementary derivation of Navier-Stokes equations; Exact solution to Navier-Stokes equations: Couette flow and Poiseulle flow etc.; Inviscid flows: Bernoulli equation and applications; overview of various losses; Plane potential flows: Streamfunction-velocity potential; superposition; source; sink; Doublet; flow past a cylinder; circulation; D’Alembert’s Paradox; Dimensional analysis: Buckingham Pi theorem; dimensionless groups; similitude laws and scaling; practical applications; Boundary Layer Theory: Definition of boundary layer thickness; momentum thickness and energy thickness; Blasius solution; Von-Karman Momentum integral equation; Introduction to Turbulent flows: Basic definition and characteristics of turbulent flow; Energy Cascade; Mean and Fluctuating Components; Derivations of Reynolds Averaged Navier-Stokes Equations; Turbulent Flow through a Pipe and Channel; Moody Diagram; Hydrodynamic Smooth and Rough Pipe and Example Problems; Introduction to Compressible flows: High speed gas flow; speed of sound; One-dimensional form of the governing equations; Isentropic gas relations; Velocity measurement using a pitot tube at all Mach numbers.
Mechanical Engineering,MEL214,Applied Thermal Engineering,3,2-1-0,None,MEL211 (5%),Introduction to Various Thermodynamics Systems: Simple Steam Power Plant; Gas Turbines; Internal Combustion Engines; Domestic Refrigerators; Air Conditioners; Jet Propulsion; Rocket Propulsion; Gas Compressors; Vapor Power Cycles: Actual vapor power cycle processes; Rankine and Carnot Cycles; Mean temperature of heat addition; Reheating cycle; Regenerative Cycles; ReheatRegenerative Cycles; Exergy Analysis of Vapor Power Cycles; Binary Vapor Power Cycles; Gas Power Cycles: Carnot cycles; Stirling Cycles; Ericsson Cycles; Air Standard Cycles; Otto Cycles; Diesel Cycle; Dual Cycles; Comparison of Otto; Diesel and Dual Cycles; Lenoir Cycle; Atkinson Cycle; Brayton Cycles; Aircraft Propulsion; Cogeneration and Combined Cycles: Combined gas-steam power Plant; Different arrangements in combined cycles; Basics of Refrigeration Cycles: Reversed Heat Engines Cycles; Vapor Compression Refrigeration Cycles; Gas Cycle Refrigeration; Gas Compressors: Compression Processes; Work of Compression; Reciprocating compressors; Single-Stage Reciprocating Air Compressors; Volumetric Efficiency; Multistage Compression.
Mechanical Engineering,MEL231,Engineering Mechanics,3,2-1-0,None,NA,Introduction: Mechanics - Method of Solving Problems - Forces and Force Equilibrium in Plane and Space; Rigid Bodies: Equivalent systems of Forces - Forces and Moments - Couple - Equilibrium in two and three dimensions; Distributed Forces: Center of Gravity and Centroids of Planes and Volumes - Moments of Inertia of Area; Parallel-axis Theorem; Analysis of Structures: Trusses and Frames Internal forces in members – Beams - Shear Force - Bending Moment; Friction: Wedge; Screws; Belt Friction; Method of Virtual Work: Principle of Virtual Work and its application to solve problems of mechanics; Rigid-body kinematics: Absolute motion - Relative velocity - Relative acceleration Rotation relative to rotating axes; Rigid-body kinetics: Linear Momentum - Angular momentum - Kinetic energy - Work and energy - Impulse and momentum; Rigid body in three-dimensions: Kinematics Kinetics – Gyroscopes.
Mechanical Engineering,MEL232,Mechanics of Solids,3,2-1-0,None,NA,Introduction: Deformable bodies - Analysis of deformable bodies - Solution of some statically indeterminate problems; Stress: Introduction to stress; Plane stress; Equilibrium equations - Stress transformation in plane stress - Mohr’s Circle - Thin cylinders; Strain: Introduction to deformation and strain - Plane strain - Strain transformation - Measurement of strains using strain Gauge and strain rosette; Stress-strain relationship: Tension and compression test of metallic bars - Hooke’s law for uniaxial and multi-axial loading - Thermal strains - Equations of elasticity; Introduction of Fatigue behavior and S-N curve - Theories of Failure - Stress concentration; Torsion: Torsion of circular shafts - Torsion of elastic hollow shaft - Introduction to torsion of rectangular shafts - Torsion of thin-walled shafts; Bending: Pure bending of beams - Moment-Curvature relationship - Stress-strain relation in bending - Elastic beams with transverse forces - Transverse shear stresses - Built-up beams Composite beams; Deflection of beams: Governing equation - Deflection using the moment of integration - Method of superposition - Energy methods - Castigliano’s theorem; Buckling of Columns: Stability of equilibrium - Elastic instability of flexible columns - Critical loads for different boundary conditions of columns.
Mechanical Engineering,MEL251,Casting; Forming and Welding,3,3-0-0,None,NA,Basics of manufacturing; Primary and secondary manufacturing and its types; brief overview of metals; Casting: Introduction to casting; types of patterns and its allowance; types of moulding materials; gating system and its design; riser design; types of casting such as ingot/continuous and shape casting (investment casting; die casting; sand casting; centrifugal casting etc.); casting defect; casting solidification for pure metal and alloy; Welding: Fundamentals of welding and its types; Gas welding/Cutting; Arc welding (TIG; MIG; SAW etc); Arc characteristics; modes of metal transfer; types of power source and its characteristics; Spot welding; Brazing; soldering; Solid state welding; Forming: Stress-strain curve; Yield function; Various types of bulk forming process such as rolling; extrusion; forging; wire drawing and its force analysis; sheet metal forming such as blanking; punching; deep drawing etc . Forming defects; Introduction to powder metallurgy: Basic definition; process; application.
Mechanical Engineering,MEL252,Fundamentals of Industrial Engineering,3,3-0-0,None,NA,Production Planning and Control: Forecasting models; aggregate production planning; scheduling; Lean manufacturing; Concurrent engineering; materials requirement planning and inventory management; Operations Research: Linear programming; simplex method etc.; Transportation and Assignment Problems; network flow models; simple queuing models; PERT and CPM; TQM: Introduction; Historical Review; TQM Principles: six sigma; Kaizen etc.; Quality Function Deployment (QFD); Total Productive Maintenance (TPM); FMEA; Quality Systems: Need for ISO 9000 and ISO 14000 - Concept; Requirements and Benefits; Case Studies.
Mechanical Engineering,MEP302,Engineering and Machine Drawing,2,0-0-4,None,MEP102 (5%),Engineering curves; Theory of projections: 1st and 3rd angle projection; isometric projection; Projection of line; planes; and solids; Projection of section of solids; Development of surfaces; Geometric dimensioning and tolerances: Limits; Fits; tolerances (geometric and dimensional); Tolerance stack up analysis for assembly; concept of production drawing; Keys; cotters and pin joints; Shaft coupling; Gears; 2D assembly drawing.
Mechanical Engineering,MEL304,Applied Numerical Methods,3,3-0-0,None,MAL101 (10 %),Error Analysis: Approximations and round-off errors; Taylor series; truncation errors; error propagations; Root finding techniques: Bracketing Methods-Bisection; False-Position methods; Open Methods-Fixed point; Secant and Newton-Raphson method; Roots of polynomials; rate of convergence; Linear Algebra: Algorithms for Gauss Elimination; LU Decomposition; Gauss-Seidel; Optimization: One and Multi-dimensional unconstrained Optimization-Golden Section search; Gradient methods; constrained optimization; Curve fitting: Least-squares regression-linear; and polynomial regression; Interpolation-Lagrange interpolating polynomial; Spline interpolation; Numerical differentiation and integration: Discretization and order to accuracy; Newton-cotes IntegrationTrapezoidal; Simpson’s rule; Romberg integration; Richardson extrapolation; Methods to solve Ordinary and Partial differential equations: Runge-Kutta Method; Finite difference and finite element based methods to solve Elliptic and Parabolic equations; Demonstration of few case studies.
Mechanical Engineering,MEL313,Heat and Mass Transfer,3.5,3-0.5-0,None,NA,Introduction: Rate equation and conservation of energy equations; modes of heat transfer; Conduction: 1D steady heat conduction with and without heat generation; Unsteady state heat conduction (lumped capacitance method and Heisler chart); heat transfer from extended surfaces; Convection: Governing equations; dimensional analysis; boundary layers; Forced convection - external and internal flows; Natural and mixed convection; Heat Exchanger: Design and types of heat exchangers: Analysis of heat exchanger: LMTD and effectiveness-NTU methods; Radiation: Processes and properties; Black and real body radiation; view factor and radiation exchanges between surfaces in an enclosure; Mass Transfer: Concept of mass transfer.
Mechanical Engineering,MEL333,Design of Machine Elements,3.5,3-0.5-0,None,MEL232 (10%),Basics: Introduction to Mechanical Engineering Design; Engineering Materials - Load and Stress Analysis; Deflection and Stiffness; Failure Prevention: Failure resulting from static loading; Fatigue failure resulting from variable loading; Design of Mechanical elements: Shafts; Power Screw; Threaded Joints; Bolt; Rivet; Weld; Springs; Bearings; Gears; Clutch; Break; Belts.
Mechanical Engineering,MEL334,Theory of Mechanisms and Machines,3.5,3-0.5-0,None,NA,Kinematics of Mechanisms: Kinematic pairs; diagrams; and inversion; Mobility and range of movement; Displacement; velocity; and acceleration; Analysis of planar linkages; Design of Mechanisms: Dimensional synthesis for motion; path; and function generation; Gears and gear trains; Cam mechanisms; Cam profile synthesis; Dynamics of Machines: Dynamic force analysis; Inertia forces and balancing for rotating and reciprocating machines; Flywheels; Governors; Vibration: Introduction; Single degree of freedom system; Free and forced vibration; Damped; undamped; and overdamped system.
Mechanical Engineering,MEL351,Machining and Machine Tools,3,3-0-0,NA,NA,Machining as secondary manufacturing processes; types of machining processes; types of cutting tools; Different output characteristics in machining processes; Concept of directrix and generatrix; types of surfaces generated in machining; Determination of material removal rate and machining time in different machining processes; Cutting tool geometry; concepts of master line; Mechanics of chip formation; concept of orthogonal and oblique cutting; Analysis of cutting forces in orthogonal cutting; experimental measurement of cutting force; Cutting temperature: causes; effects; measurement and control; Cutting tool materials; Cutting fluid; tool wear and tool life; role of geometrical and process parameters and cutting fluid on machinability; Machine tools: Types; mechanisms and work holding devices; Grinding: introduction and types of grinding operations; and specifications of grinding wheels.
Mechanical Engineering,MEP371,Thermal and Fluid Engineering Lab,1.5,0-0-3,None,NA,Experiments to demonstrate major and minor pipe losses; Bernoulli's principle; Flow regimes; flow measurement devices; performance of turbines; hydraulic/pneumatic systems will be covered under fluid mechanics and machine domain; Whereas experiments to demonstrate different modes of heat transfer (Conduction; Convection and Radiation); and the performance of refrigerator; air conditioner; internal combustion engine will be covered under the domain of thermal engineering.
Mechanical Engineering,MEP376,Solid Mechanics and Dynamics Lab,1,0-0-2,None,NA,Experiments on stress and strain measurements on mechanical components/structures; Experiments on measurement of material properties; Experiments on dynamics and vibration of mechanical components/structures.
Mechanical Engineering,MEP381,Manufacturing and Metrology Lab,1.5,0-0-3,None,NA,Casting; Metal forming: Rolling; Extrusion; sheet metal forming; forging; Welding: Metal inert gas welding; TIG; gas welding; Spot welding; friction stir welding; Machining: Turning; milling; drilling; Metrology: Coordinate measuring machine; vernier callipers/screw gauge.
Mechanical Engineering,MEL414,Internal Combustion Engines,3,2.5-0.5-0,MEL111 or equivalent,MEL111 (5%),Introduction: Engine Configurations and components; Engine types and classification; Reciprocating and rotary engines; Valve timing; Thermochemistry of fuel-air mixtures; Engine operative parameters; Torque and power; Efficiencies; Mean effective pressure. Combustion in Spark-ignition Engines: Premixed charge combustion; SI Engine combustion conceptual models; Combustion rate characterization; Thermodynamics analysis of combustion; Flame propagation Phenomenon; Cycle to cycle variation; knocking combustion; Factors affecting Knock. Combustion in Compression-ignition Engines: Fuel injection and spray structure; CI Engine combustion conceptual model; Diesel combustion process characterization; Thermodynamics analysis; Premixed and mixing controlled combustion; Fuel injection parameters. Engine cooling; lubrication and other systems: Air-cooled Systems- Colling fins; Baffles; Liquid cooling systems – Direct; Thermosyphon; Forced circulation; Evaporative and pressure cooling; Function and mechanism of lubrication; Lubrication systems; Exhaust gas recirculation; Variable valve timing. Formation of Engine emissions: Sources of engine emissions; Formation of carbon monoxide; NOx Formation; Unburned hydrocarbon emissions; Soot and particulate formation; Emission Measurement; NDIR technique; Flame ionization detector; Chemiluminescence technique for NOx measurement; Smoke opacity. Exhaust Aftertreatment devices: Basics of catalytic exhaust treatment; Three-way catalytic converter; Diesel oxidation catalyst; Diesel Particulate filter; Regeneration; Gasoline particulate filter; NOx absorber; Selective catalytic converter.
Mechanical Engineering,MEL501,Advanced Engineering Mathematics,3,3-0-0,NA,MEL304 (30%),Ordinary Differential equations: Review of 2nd and Higher order ODEs; Systems of ODEs; Series solutions of ODEs; Numerical differentiation and integration techniques; Few numerical methods for solution of ODEs; Partial Differential equations: Basic concepts; Variable separation method; Solution of wave equation; Solutions by Fourier series; Linear algebra: Review of Matrices; Numerical linear algebra; Eigen value problems; QR and Singular value decomposition; Vector Calculus: Review of vector algebra; Vector transformations; Vector integral calculus and theorems; Optimization: Onedimensional constrained and unconstrained optimization; Multidimensional constrained and unconstrained optimization; Linear and quadratic programming; Regression analysis: Least-square regression; Newton's divided difference interpolation; Lagrange interpolation.
Mechanical Engineering,MEL558,Surface Engineering,3,3-0-0,None,Old MT503 (10%),Introduction to surface engineering – Concept and Importance. Surface Degradation: Causes; types and consequences of surface degradation. Classification of surface modification techniques; advantages and their limitations. Materials for Surface Engineering: Selection of materials for engineering the surfaces for specific applications; structure and property relationship of coatings system. Conventional surface engineering and heat treatment practices. Surface modification of ferrous and non-ferrous materials like nitriding; cyaniding; aluminizing etc. Techniques of thin film coatings; Vapour deposition processes: Chemical Vapour Deposition of different types of coatings. Vacuum Evaporation Deposition; Cathodic Arc Evaporation Deposition; sputtering and its advancements; Characteristic properties of coatings. Thermal Spraying methods: Classifications; Flame and plasma spraying; HVOF; cold spray techiques and its variants. Electroplating; Electroless coating; laser; Electron beam and Microwave assisted Surface Engineering; Friction Surfacing and Friction stir processing. Physical Characterization: Mircostructure; Surface morphology; Phase analysis; Determination of Crystallite size in coatings. Mechanical Characterization: Determination of thickness of coating; coating hardness; Adhesion of surface coating; Surface roughness. Performance evaluation of coating: Friction and wear performance; Evaluation of corrosion resistance; Assessment of oxidation resistance; Applications of tribological coatings; Performance of cutting tool coatings: Few case studies using hard and soft coatings; HFCVD Diamond coated tool.
Mechanical Engineering,MEL611,Advanced Fluid Mechanics,3,3-0-0,MEL212 or equivalent,ME212 (20 %),Introduction: Fluid Properties; Definition of Continuum; Examples of Viscous Flow Phenomena; Laminar and Turbulent Flow; Vector and Tensor notation; Lagrangian/Eulerian Methods; Streamline; Path line; Streak line; Material Derivative and acceleration; Strain Rate; Translation; Rotation and Distortion of Fluid Element; Vorticity and Circulation; Fundamental Equations of Viscous Flow: Conservation of Mass; Momentum and Energy; Control Volume Approach; Derivation of Continuity Equation: conservative and non conservative form; Derivation of Navier-Stokes (N-S) equations for Compressible Flow; Stokes Hypothesis. Incompressible form of N-S equations; Exact Solutions: Parallel Flow in a Straight Channel; Couette Flow; Lubrication Theory; Hagen-Poiseuille Flow; Unsteady Parallel Flow; Stokes Problems; Similarity Solution and Creeping Flow; Potential flows: Stream function; velocity potentials; Kelvin’s circulation theorem; Complex variable and Potential flow; principle of superposition; Magnus effect; lift and drag on two-dimensional shapes; Boundary Layer Theory: Derivation of 2-D Boundary Layer Equations; Displacement; Momentum and Energy Thickness; Order of Magnitude Analysis; Shape Factor; Momentum-Integral Approach; Boundary Layer Separation; Effect of Pressure Gradient; Boundary Layer Control by Suction and Blowing; Blassius Solution of Boundary Layer Equation; Falkner-Skan equation; Kármán-Pohlhausen Method for Non-Zero Pressure Gradient; Holsten and Bohlen Method (Modified Pohlhausen Method); Waltz’sQuadrature Formula and Example Problems; Flow Instability: Instability; Concept of SmallPerturbations; Linearized Stability of Parallel Viscous Flows; Orr-Sommerfeld Equation; Neutral Stability Curve; Boundary Layer Transition over a Flat Plate; Turbulent Boundary Layers: Introduction to Turbulent Flows; Features of Turbulence; Energy Cascade; Mean and Fluctuating Components; Derivations of Reynolds Averaged Navier-Stokes Equations; Reynolds Stress Tensor; Turbulent Boundary Layer Equations; Eddy Viscosity and Mixing Length Hypothesis; Universal Law of Wall; Laminar Sublayer; Power Law for Turbulent Boundary Layer; Skin Friction Coefficient; Turbulent Boundary Layer with Pressure Gradient; Quadrature Formula and Example Problems; Fully Developed Turbulent Flow through a Pipe and Channel; Use of Log Law and Power Law; Derivation of Coefficient of Friction for Turbulent Pipe Flow.
Mechanical Engineering,MEL612,Conduction and Radiation Heat Transfer,3,3-0-0,MEL313 or equivalent,ME313 (10 %),Conduction; Derivation of heat conduction equation; Summary of basic 1D conduction; Fins with variable cross-section; Multi-dimensional steady and unsteady problems in Cartesian and Cylindrical coordinates. Semi-infinite solids; Duhamel’s Superposition Integral; Solidification and Melting; Inverse heat conduction; Microscale heat transfer; Radiation; Physical mechanism. Laws of thermal radiation. Radiation properties of surfaces; View factors for diffuse radiation. Radiation exchange in black and diffuse-gray enclosures; Radiation effects in temperature measurement. Enclosure theory for surfaces with wall temperatures that are continuous functions of space. Spectrally diffuse enclosure surfaces. Specularly reflecting surfaces; The equation of radiative properties in participating media. Radiative properties of molecular gases. Approximate solution methods for one-dimensional media: The optically thin and optically thick approximations; Radiation in participating media: Gas radiation; Combined Conduction and Radiation: Example of a spacecraft radiator. Solar radiation. Greenhouse effect.
Mechanical Engineering,MEL613,Convective Heat Transfer,3,3-0-0,MEL212; MEL313,MEL313 (15%),Overview of continuity and momentum equations and derivation of energy equation; Solutions for laminar external forced convection; Solutions for Laminar internal forced convection; Transition flow Heat transfer in transition flow; Turbulent flow - Reynolds averaged equations of motion; Averaged energy equations; Turbulent flow and heat transfer over a flat plate; Turbulent flow and heat transfer in pipes and channels; Laminar and turbulent natural convection - laminar and turbulent mixed convection; Boiling heat Transfer-Pool boiling; nucleate boiling; film boiling; flow boiling; Condensationdropwise condensation; film condensation; Combined convection and radiation; Some special topics (subjected to availability of time)- Convective heat transfer with nanofluids; Heat transfer in impinging continuous/pulsating jets; Double diffusive convection; conjugate heat transfer.
Mechanical Engineering,MEL614,Computational Fluid Dynamics,3,3-0-0,MEL212 (or equivalent); MEL313 (or equivalent),MEL212 (2%); MEL313 (2%); ME615 (100%),Introduction to Computational Fluid Dynamics and Principles of Conservation: Continuity Equation; Navier Stokes Equation; Energy Equation and General Structure of Conservation Equations; Differential vs integral forms of general transport equations Classification of physical behaviours; classification method for simple PDEs; Fundamentals of Discretization: Finite Element Method; Finite Difference and Finite Volume Method; Finite volume method for diffusion problems; Finite volume method for convection-diffusion problems: differencing schemes; Solution of discretized equations: TDMA; Iterative methods; Solution algorithms for pressure-velocity coupling in steady flow: SIMPLE and SIMPLER algorithm; The finite volume method for unsteady flows: Explicit scheme; Crank-Nicolson scheme; fully implicit scheme; Stability; Feasibility Criterion and Error Analysis of a Solution; Unstructured grid formulation; Application of CFD to analyze advanced engineering problems.
Mechanical Engineering,MEL622,Experimental methods in Fluids and Thermal Science,3,3-0-0,None,ME653 (100%),Analysis of Experimental Data: Causes and types of experimental error; uncertainty analysis; statistical analysis of data; probability distributions and curve fitting; Dynamic performance characteristics; Input types; Instrument types-zero order instrument; first-order instrument; second-order instrument. Measurement of pressure: Design of Pitot and Pitot static tubes; factors affecting the measurements of Pitot/Pitot Static Tubes: Alignment; wall effects; turbulence etc.; the effect of flow compressibility on pressure measurements of PST; methods of measuring static and Pitot/stagnation pressure in the compressible flow. Flow measurements: 3 hole and 5 hole probes; directional sensitivity of 3 hole and five-hole probes. Hotwire anemometry (HWA): Detail analysis of constant current anemometer (CCA) and constant temperature anemometer (CTA); comparison of CCA and CTA; measurements of fluctuating velocity in turbulent flow Laser Doppler Velocimetry/Anemometry (LDV/LOA); Particle Image Velocimetry (PIV); micro-PIV; Flow visualization methods. Temperature Measurements: Details of Thermocouple measurements and its calibration; Liquid crystal thermography (LCT); InfraRed Thermography (IRT) Optical methods for temperature and density measurements: Qualitative and quantitative analysis through Interferometer; Schlieren and Shadowgraph.
Mechanical Engineering,MEL623,Engine Management System and Alternative Fuels,3,3-0-0,MEL414 or equivalent,MEL414 (5%),Introduction: History; Charge preparation in gasoline engines; Fuel-air mixture in diesel engine; Powertorque characteristic curve. Gasoline engine management: Cylinder charge control systems; Manifold fuel injection; Gasoline direct injection; Operation of gasoline engine on natural gas; Ignition system. Inductive ignition systems; Ignition Coils; Spark Plugs; Sensors for IC Engines- temperature sensors; Engine speed sensors; Hot film air mass sensors; Piezoelectric knock sensor; high-pressure fuel sensor; Lambda sensor; Electronic control unit; Electronic management of catalytic devices. Diesel engine management: Cylinder charge control systems; Principles of diesel fuel injection; Mixture distribution; Diesel fuel injection systems; Single plunger fuel injection pumps. Unit injector systems and Unit pump systems; Common rail systems; Injection nozzles; Minimizing emissions inside the engine; Micromechanical pressure sensors; Hall-effect sensors; accelerator pedal sensor; Hot-film airmass meter; Electronic diesel control (EDC); Electronic control unit (ECU). Alternative fuels: Liquid Alternative Fuels; Straight vegetable oils; Biodiesels. Emulsified Fuels; Hydrotreated vegetable oil; Methanol; Ethanol and higher versions of alcohols; Second generation liquid alternative fuels; Gaseous alternative fuels; Hydrogen; Liquefied petroleum gas; Di-methyl ether; Hythane. Emission characteristics of alternative fuels; dilution and measurement.
Mechanical Engineering,MEL624,Energy Conservation and Management,3,3-0-0,MEL211; MEL313.,NA,Introduction: National and international status of energy and power; environmental aspects associate with energy utilization; Energy audits and surveys-concept; significance; types; methodology; Energy conservation acts and policies. Energy Economics: Investment appraisal indexes; cost benefit analysis; fixed and variable costs; interest charges; payback period; net present value; internal rate of return; life cycle costing. Energy conservation in Stream generator and distribution network: Efficiency testing; control mechanism; steam traps; condensate recovery; use of insulation and refractories. Energy conservation in pumping system: Pumps; fans; blowers; compressor; and associated supply system. Waste heat recovery: Recuperative and regenerative heat exchangers; Cogeneration/Combined heat and power unit (CHP); economics of CHP. Energy conservation in building heating/cooling: Building envelope; human thermal comfort; HVAC systems; problems with traditions design and alternate approaches; Passive heating/cooling; thermal energy storage.
Mechanical Engineering,MEL631,Continuum Mechanics,3,3-0-0,MEL232 (or equivalent),NA,Introduction to vectors and tensors: Indicial notations - Tensor Algebra - Higher order tensors Transformation laws-Integral theorems; Kinematics: Motion-Various measures of Deformation; Concept of Stress: Traction vector and stress tensor - Cauchy’s stress theorem - State of Stress; Balance principles: Conservation of Mass - Momentum; Energy - Reynolds' Transport Theorem; Objectivity; Linear elasticity: Small strains; Compatibility equations - Equations of elasticity - Boundary value problems. 
Mechanical Engineering,MEL636,Structural Dynamics,3,3-0-0,MEL231,MEL334 (10%),Introduction: DOF; Harmonic motion; Periodic motion- Introduction to spring; mass and damper; fundamental definitions and assumptions. Single degree of freedom system: Equation of motion - Free vibration without and with viscous damping – Logarithmic decrement. Forced vibrations: Without and with viscous damping – Vibration isolation – Base excitation; Response due to general periodic loading; Impulse response function; Duhamel integral. Two degrees of freedom system: Free vibrations without and with damping; Natural modes – Forced vibration without and with damping. Multi-degree of freedom system: Free vibration without and with damping; normal modes; natural frequencies – Forced vibrations without and with damping – Mass normalization; stiffness normalization – Variable separable solution. Vibration of continuous systems: Vibrating strings – Longitudinal and Torsional vibration of rods – Vibration of beams
Mechanical Engineering,MEL651,Additive Manufacturing Technology,3,3-0-0,(MEP102 and MEL251) or Equivalent,ME251 (15%),Additive and subtractive manufacturing; History of additive manufacturing; Introduction and additive manufacturing process chain: CAD model preparation; slicing; build file preparation; Additive manufacturing mechanism: sheet lamination; Material Extrusion; Direct energy deposition; powder bed fusion; Arc based additive manufacturing; Solid state additive manufacturing etc.; Post-processing; Numerical modeling; Economic analysis; and application in various industries.
Mechanical Engineering,MEL633,Finite Element Method,3,2-1-0,MEL232 (or equivalent),NA,Introduction and historical background; Development of Weak forms of governing equations: Elasticity and Heat transfer; Finite element formulation (static/steady-state and time dependent); One Dimensional Problems: Bar element – Beam element – Application to trusses and frames; Two and Three dimensional FEM: Plane Problems; Axisymmetric problems - Isoparametric elements Trianglular; Quadrilaterial; Tertrahedra and Hexahedral Elements; Vibration; and stability problems.
Mechanical Engineering,MEL637,Wave propagation in structures,3,3-0-0,MEL232 (or equivalent),NA,Introduction: Structural dynamics and wave propagation; Basics of non-destructive testing; structural health monitoring; practical examples of wave propagation in elastic structures; continuous and discrete Fourier transform; FFT. Fundamentals of wave propagation: sample waveforms; spectral analysis of wave motion; propagating and reconstructing waves; phase velocity; group velocity; dispersion relations; wavenumbers; signal processing and spectral estimation. Waves in 1D: Longitudinal wave propagation in rods; mode conversions; torsional waves in 1D; D'Alembertz solutions; Viscoelastic rod; higher order rod theory; coupled thermos elastic waves. Waves in 2D: Flexural wave propagation in beams; mode conversion; waves in curved beams; higher order beam theories; wave guides; wave propagation in composite beams. Three-dimensional waves: Wave propagation in complex structures; wave propagation in plates (review of elasticity; Navier's equation of motion; boundary and initial conditions; Helmholtz decomposition; dilation and shear waves); plane waves; slowness diagram; Scattering of flexural waves; wave propagation in composite plates.
Mechanical Engineering,MEL652,Advances in Metal forming and welding,3,3-0-0,MEL251,MEL251 (15%),Metal Forming: Introduction: Metal forming processes; definition; advantages; disadvantages; forming equipment. Theory of plasticity: stress-strain relation; strain-displacement; incompressibility; strain compatibility; yield criteria; flow rule. Theories in Metal forming: slip line field; upper bound and lower bound theorem; slab analysis. Bulk Forming Processes and sheet metal forming application. Welding: Advanced fusion welding technique (Magnetically impelled arc welding; GTAW; electron beam welding). Welding metallurgy: Solidification; Recrystallization mechanism. Defects in welding; Residual stresses; Inspection and testing of weldments; formability of welded material.
Mechanical Engineering,MEL655,Automation in Production Systems,3,3-0-0,None,NA,Introduction to manufacturing; Manufacturing system concept. Production concept; Production/Product relationship and mathematical models; Principles of automation and strategies; Basic elements of an automated system; Advanced automation functions and levels of automation; Introduction to NC; CNC technology; DNC; Control systems in CNC system; CNC programming techniques: Word address format and Computer-assisted part programming; Introduction to Robotics; Group Technology and cellular manufacturing; Opitz System and GT benefits; Flexible manufacturing systems (FMS); Process planning and computer-assisted process planning; Automated materials handling and storage systems.
Mechanical Engineering,MEL656,Laser Materials Processing,3,3-0-0,MEL251 or equivalent,NA,Introduction to laser; basics of laser; laser properties; advantages and disadvantages; application. Working principle of different industrial laser; CO2 Laser; Nd-YAG laser; Diode laser; Excimer laser; Fiber laser etc. Laser interaction with materials. Laser Safety. Physical demonstration of laser material processing. Laser cutting; drilling; welding and forming. Laser based surface engineering techniques. Laser assisted manufacturing processes.
Mechanical Engineering,MEL658,Mechanical Behaviour and Testing of Materials,3,3-0-0,None,MML501 (15%); MEL232 (5%); MEL659 (5%); MML204 (10%); ME559 (40%); ME151 (15%),Introduction: Crystals — lattice — Elastic deformation - Theoretical strength— Real strength — defects — slip mechanism— slip system. Mechanical testing: Uniaxial monotonic tensile and compression loading— stress-strain relationship — mechanisms of deformation — Role of strain-rate — strengthening factors. Creep mechanism — Effect of load and temperature— Creep mechanism maps. Cyclic loading— Low-cycle and High-cycle fatigue- S-N curve. Tribology: Introduction - wear and friction - test methods — data processing. Corrosion: Introduction — types— test methods— data processing.
Mechanical Engineering,MEL659,Advanced Materials and Processing,3,3-0-0,None,MML204 (15%),Introduction: Crystal structure – defects – dislocations – plastic deformation. Equilibrium Phase diagram Fe-Fe3C phase diagram – TTT diagrams. Heat treatment: Types – effect on materials microstructure and performance. Reference of Ferrous and non-ferrous alloys. Metallography: Sample preparation methods – Microscopy – Diffraction – Spectroscopy. Strengthening Mechanisms: Dislocation-based – Grain boundary based – solid-solution – based – precipitation-based. Softening Mechanisms: Recovery – Recrystallization – Grain-growth. Physical metallurgy of advanced materials: Ferrous alloys – light -weight alloys – Super-alloys. Advanced Processing techniques: Severe plastic deformation – Advanced coating – Additive Manufacturing. Case studies on advancement in development and application of advanced materials shall be discussed by students. 
